GEO_ID,NAME,,P1_001N,P1_001NA,P1_002N,P1_002NA,P1_003N,P1_003NA,P1_004N,P1_004NA,P1_005N,P1_005NA,P1_006N,P1_006NA,P1_007N,P1_007NA,P1_008N,P1_008NA,P1_009N,P1_009NA,P1_010N,P1_010NA,P1_011N,P1_011NA,P1_012N,P1_012NA,P1_013N,P1_013NA,P1_014N,P1_014NA,P1_015N,P1_015NA,P1_016N,P1_016NA,P1_017N,P1_017NA,P1_018N,P1_018NA,P1_019N,P1_019NA,P1_020N,P1_020NA,P1_021N,P1_021NA,P1_022N,P1_022NA,P1_023N,P1_023NA,P1_024N,P1_024NA,P1_025N,P1_025NA,P1_026N,P1_026NA,P1_027N,P1_027NA,P1_028N,P1_028NA,P1_029N,P1_029NA,P1_030N,P1_030NA,P1_031N,P1_031NA,P1_032N,P1_032NA,P1_033N,P1_033NA,P1_034N,P1_034NA,P1_035N,P1_035NA,P1_036N,P1_036NA,P1_037N,P1_037NA,P1_038N,P1_038NA,P1_039N,P1_039NA,P1_040N,P1_040NA,P1_041N,P1_041NA,P1_042N,P1_042NA,P1_043N,P1_043NA,P1_044N,P1_044NA,P1_045N,P1_045NA,P1_046N,P1_046NA,P1_047N,P1_047NA,P1_048N,P1_048NA,P1_049N,P1_049NA,P1_050N,P1_050NA,P1_051N,P1_051NA,P1_052N,P1_052NA,P1_053N,P1_053NA,P1_054N,P1_054NA,P1_055N,P1_055NA,P1_056N,P1_056NA,P1_057N,P1_057NA,P1_058N,P1_058NA,P1_059N,P1_059NA,P1_060N,P1_060NA,P1_061N,P1_061NA,P1_062N,P1_062NA,P1_063N,P1_063NA,P1_064N,P1_064NA,P1_065N,P1_065NA,P1_066N,P1_066NA,P1_067N,P1_067NA,P1_068N,P1_068NA,P1_069N,P1_069NA,P1_070N,P1_070NA,P1_071N,P1_071NA
0500000US01039,Covington County, Alabama,37570,null,36128,null,30877,null,4607,null,147,null,240,null,0,null,257,null,1442,null,1376,null,390,null,573,null,63,null,2,null,282,null,7,null,3,null,15,null,19,null,7,null,1,null,7,null,0,null,6,null,1,null,61,null,22,null,0,null,0,null,16,null,8,null,0,null,5,null,0,null,5,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,1,null,5,null,3,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01041,Crenshaw County, Alabama,13194,null,12715,null,9388,null,3103,null,62,null,83,null,2,null,77,null,479,null,446,null,211,null,113,null,14,null,7,null,61,null,9,null,0,null,0,null,22,null,0,null,1,null,4,null,0,null,4,null,0,null,30,null,6,null,0,null,0,null,5,null,6,null,0,null,7,null,0,null,5,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01043,Cullman County, Alabama,87866,null,83209,null,79142,null,937,null,408,null,522,null,64,null,2136,null,4657,null,4464,null,396,null,2202,null,189,null,53,null,1592,null,3,null,3,null,1,null,14,null,5,null,0,null,1,null,1,null,4,null,0,null,173,null,24,null,5,null,1,null,4,null,8,null,2,null,117,null,6,null,1,null,0,null,0,null,1,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,18,null,2,null,5,null,3,null,3,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01045,Dale County, Alabama,49326,null,45906,null,33429,null,10241,null,270,null,671,null,52,null,1243,null,3420,null,3149,null,644,null,835,null,258,null,42,null,1150,null,88,null,24,null,9,null,73,null,1,null,2,null,3,null,7,null,11,null,2,null,249,null,76,null,14,null,2,null,25,null,24,null,1,null,34,null,36,null,16,null,0,null,7,null,0,null,1,null,11,null,2,null,0,null,0,null,0,null,0,null,0,null,14,null,9,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,6,null,0,null,0,null,0,null,0,null,2,null,2,null
0500000US01047,Dallas County, Alabama,38462,null,37656,null,10409,null,26899,null,65,null,146,null,17,null,120,null,806,null,755,null,421,null,111,null,3,null,9,null,71,null,85,null,10,null,5,null,34,null,0,null,0,null,2,null,4,null,0,null,0,null,47,null,34,null,0,null,0,null,5,null,3,null,1,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null
0500000US01049,DeKalb County, Alabama,71608,null,66904,null,56420,null,1046,null,1992,null,253,null,22,null,7171,null,4704,null,4546,null,417,null,2334,null,89,null,14,null,1456,null,16,null,0,null,0,null,21,null,9,null,3,null,166,null,2,null,5,null,14,null,149,null,39,null,14,null,0,null,26,null,17,null,0,null,37,null,5,null,0,null,0,null,3,null,0,null,5,null,1,null,0,null,0,null,1,null,1,null,0,null,0,null,9,null,5,null,0,null,1,null,0,null,1,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01051,Elmore County, Alabama,87977,null,83736,null,63139,null,18211,null,337,null,674,null,32,null,1343,null,4241,null,4042,null,788,null,1475,null,319,null,21,null,1223,null,76,null,31,null,6,null,67,null,0,null,1,null,4,null,8,null,20,null,3,null,173,null,72,null,15,null,4,null,10,null,10,null,0,null,37,null,18,null,2,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,2,null,21,null,0,null,0,null,11,null,5,null,0,null,1,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,5,null,4,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01053,Escambia County, Alabama,36757,null,35146,null,22202,null,10991,null,1539,null,114,null,22,null,278,null,1611,null,1538,null,441,null,673,null,39,null,2,null,272,null,49,null,15,null,3,null,18,null,5,null,0,null,8,null,13,null,0,null,0,null,68,null,36,null,0,null,1,null,8,null,5,null,0,null,9,null,0,null,0,null,3,null,1,null,0,null,0,null,0,null,3,null,0,null,2,null,0,null,0,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,3,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01055,Etowah County, Alabama,103436,null,98179,null,78584,null,15146,null,739,null,927,null,54,null,2729,null,5257,null,5007,null,1266,null,2031,null,221,null,10,null,1214,null,89,null,21,null,0,null,72,null,1,null,0,null,76,null,0,null,4,null,2,null,239,null,104,null,12,null,0,null,35,null,20,null,12,null,28,null,6,null,8,null,6,null,0,null,0,null,0,null,0,null,5,null,1,null,0,null,0,null,0,null,2,null,7,null,1,null,3,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01057,Fayette County, Alabama,16321,null,15675,null,13666,null,1736,null,72,null,51,null,6,null,144,null,646,null,617,null,184,null,239,null,20,null,7,null,137,null,12,null,0,null,0,null,11,null,3,null,1,null,3,null,0,null,0,null,0,null,24,null,9,null,4,null,0,null,1,null,2,null,0,null,1,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null
0500000US01059,Franklin County, Alabama,32113,null,30521,null,24333,null,1166,null,651,null,68,null,10,null,4293,null,1592,null,1518,null,247,null,453,null,13,null,7,null,675,null,6,null,5,null,0,null,17,null,0,null,1,null,84,null,6,null,1,null,3,null,63,null,12,null,1,null,0,null,5,null,4,null,0,null,21,null,8,null,0,null,7,null,1,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,7,null,6,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,1,null,0,null,0,null,0,null,0,null,2,null,1,null,1,null
0500000US01061,Geneva County, Alabama,26659,null,25140,null,22078,null,2241,null,182,null,89,null,7,null,543,null,1519,null,1409,null,344,null,582,null,38,null,15,null,359,null,23,null,4,null,1,null,38,null,0,null,0,null,2,null,0,null,2,null,1,null,91,null,48,null,0,null,2,null,5,null,8,null,4,null,19,null,0,null,1,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,15,null,4,null,0,null,6,null,4,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01063,Greene County, Alabama,7730,null,7592,null,1301,null,6246,null,5,null,7,null,0,null,33,null,138,null,123,null,77,null,13,null,10,null,0,null,4,null,14,null,2,null,0,null,2,null,0,null,1,null,0,null,0,null,0,null,0,null,11,null,8,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01065,Hale County, Alabama,14785,null,14481,null,5999,null,8337,null,39,null,25,null,15,null,66,null,304,null,274,null,102,null,45,null,17,null,7,null,26,null,28,null,13,null,6,null,26,null,0,null,0,null,3,null,0,null,0,null,1,null,22,null,8,null,0,null,0,null,5,null,4,null,0,null,2,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,0,null,3,null,0,null,1,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01067,Henry County, Alabama,17146,null,16464,null,11888,null,4248,null,50,null,73,null,4,null,201,null,682,null,645,null,155,null,241,null,58,null,3,null,153,null,8,null,0,null,2,null,15,null,0,null,0,null,0,null,2,null,8,null,0,null,37,null,6,null,6,null,4,null,0,null,8,null,0,null,5,null,3,null,0,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01069,Houston County, Alabama,107202,null,101611,null,69265,null,28408,null,496,null,1282,null,63,null,2097,null,5591,null,5297,null,1239,null,1672,null,427,null,36,null,1506,null,156,null,67,null,8,null,119,null,5,null,0,null,19,null,31,null,5,null,7,null,278,null,114,null,41,null,1,null,19,null,6,null,2,null,40,null,22,null,9,null,0,null,7,null,0,null,1,null,9,null,5,null,2,null,0,null,0,null,0,null,0,null,12,null,2,null,0,null,0,null,0,null,2,null,0,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,4,null,1,null,4,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01071,Jackson County, Alabama,52579,null,49025,null,45480,null,1636,null,770,null,214,null,4,null,921,null,3554,null,3430,null,407,null,2261,null,79,null,8,null,601,null,27,null,8,null,0,null,19,null,8,null,3,null,2,null,4,null,3,null,0,null,120,null,58,null,8,null,0,null,10,null,6,null,5,null,11,null,10,null,5,null,2,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01073,Jefferson County, Alabama,674721,null,645772,null,329590,null,281326,null,2321,null,13109,null,352,null,19074,null,28949,null,27536,null,4806,null,6746,null,2389,null,117,null,10541,null,1160,null,281,null,91,null,884,null,37,null,14,null,275,null,65,null,71,null,59,null,1270,null,459,null,85,null,15,null,209,null,91,null,18,null,247,null,48,null,30,null,5,null,21,null,0,null,18,null,15,null,5,null,2,null,0,null,2,null,0,null,0,null,128,null,26,null,4,null,66,null,15,null,8,null,0,null,1,null,4,null,0,null,0,null,2,null,0,null,0,null,2,null,0,null,14,null,3,null,10,null,1,null,0,null,0,null,0,null,1,null,1,null
0500000US01075,Lamar County, Alabama,13972,null,13530,null,11962,null,1425,null,35,null,6,null,6,null,96,null,442,null,431,null,168,null,117,null,14,null,1,null,104,null,10,null,0,null,1,null,11,null,0,null,0,null,3,null,1,null,0,null,1,null,11,null,0,null,3,null,0,null,0,null,0,null,0,null,1,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01077,Lauderdale County, Alabama,93564,null,89106,null,77141,null,9243,null,368,null,770,null,32,null,1552,null,4458,null,4218,null,942,null,1714,null,244,null,36,null,1104,null,54,null,11,null,5,null,62,null,7,null,0,null,24,null,8,null,5,null,2,null,216,null,76,null,14,null,0,null,21,null,15,null,1,null,57,null,18,null,3,null,0,null,5,null,0,null,2,null,3,null,0,null,0,null,0,null,0,null,1,null,0,null,22,null,9,null,0,null,11,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01079,Lawrence County, Alabama,33073,null,30199,null,24915,null,3304,null,1447,null,87,null,8,null,438,null,2874,null,2749,null,258,null,2012,null,62,null,2,null,367,null,35,null,2,null,0,null,6,null,0,null,0,null,1,null,2,null,0,null,2,null,93,null,27,null,7,null,1,null,1,null,14,null,5,null,32,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,23,null,0,null,6,null,10,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,3,null,3,null,0,null,0,null,0,null,9,null,7,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01081,Lee County, Alabama,174241,null,165025,null,111651,null,39570,null,720,null,8572,null,120,null,4392,null,9216,null,8672,null,1608,null,2287,null,1104,null,57,null,2955,null,202,null,94,null,12,null,210,null,10,null,0,null,64,null,39,null,27,null,3,null,501,null,183,null,30,null,17,null,42,null,51,null,3,null,109,null,45,null,17,null,0,null,1,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,35,null,14,null,0,null,13,null,1,null,0,null,0,null,0,null,4,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,8,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01083,Limestone County, Alabama,103570,null,96885,null,77064,null,13307,null,708,null,1869,null,75,null,3862,null,6685,null,6288,null,1121,null,2031,null,629,null,48,null,2147,null,88,null,42,null,9,null,106,null,0,null,2,null,38,null,16,null,8,null,3,null,380,null,146,null,22,null,19,null,51,null,23,null,6,null,70,null,17,null,14,null,0,null,0,null,0,null,1,null,0,null,9,null,2,null,0,null,0,null,0,null,0,null,14,null,5,null,0,null,3,null,2,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US01085,Lowndes County, Alabama,10311,null,10086,null,2818,null,7192,null,17,null,15,null,5,null,39,null,225,null,213,null,85,null,32,null,8,null,4,null,25,null,29,null,10,null,0,null,14,null,0,null,0,null,0,null,1,null,5,null,0,null,11,null,1,null,4,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
